Month,Region,Route,Vendor,Package_Count,Driver_Hours,Mileage,Fuel_Used,Delivery_Cost,Year,Month_Num,Quarter,Fuel_Efficiency,Cost_Per_Package,Packages_per_hour
2023-03-01,North,4,Vendor G,214,73.45558130741229,269.87608100195837,45.88572049240784,2089.694436226644,2023,3,1,5.881482912458823,9.764927272087121,2.9133252530452114
2023-03-01,North,5,Vendor A,199,79.53881370036514,248.5424259165645,52.30911487918205,2195.3290741947876,2023,3,1,4.751417157231985,11.031804392938632,2.5019231585432413
2023-03-01,North,6,Vendor F,228,82.83846940311385,242.5059053699404,43.3160739945816,2956.4874992483815,2023,3,1,5.598519972061074,12.96705043529992,2.7523444317940235
2023-03-01,North,7,Vendor G,199,86.2870672085032,188.9531354965149,48.39195456234492,2282.789089155008,2023,3,1,3.9046394634273445,11.471301955552804,2.3062552296410583
2023-03-01,North,8,Vendor A,167,88.37177166354999,264.5607972265957,45.75447574504888,2313.935338842104,2023,3,1,5.782183992245261,13.85590023258745,1.8897437140425823
2023-03-01,North,9,Vendor G,191,83.585154297756,230.783047222148,50.923245364370686,2249.4426503815207,2023,3,1,4.5319783837583,11.77718665121215,2.28509478273617
2023-03-01,North,10,Vendor B,213,82.49787411906735,230.14600464156985,51.36683426392694,2261.6455879580694,2023,3,1,4.4804397222351895,10.618054403559011,2.5818847124785522
2023-03-01,South,1,Vendor G,195,76.62796618099912,294.85090929207513,43.43515735026364,2132.2753412460183,2023,3,1,6.788300705679048,10.934745339723172,2.5447628290094526
2023-03-01,South,2,Vendor G,200,78.93975225864402,307.064789322326,48.97699923989394,2209.964916485958,2023,3,1,6.269571310775776,11.049824582429789,2.533577751101945
2023-03-01,South,3,Vendor B,195,68.37455899725458,204.21031685708476,48.286207534565854,1927.37599266304,2023,3,1,4.229164543744714,9.883979449554051,2.8519379555754027
2023-03-01,South,4,Vendor F,180,84.01434165135367,298.10439629064473,41.05916959277334,2928.0250734537144,2023,3,1,7.2603610654393975,16.266805963631747,2.1424913468580367
2023-03-01,South,5,Vendor F,213,66.26331108077375,296.33326296622795,48.32109129022935,2557.7882892456696,2023,3,1,6.132586310734818,12.008395724158074,3.2144484862876372
2023-03-01,South,6,Vendor B,231,63.7879867316115,187.94872853706903,50.446976394658066,1886.3699009384457,2023,3,1,3.7256688501349173,8.166103467265998,3.621371544017128
2023-03-01,South,7,Vendor G,209,74.5555702813871,266.3755149350078,42.35972874604033,2091.515900826868,2023,3,1,6.2884140862188085,10.007253114004152,2.803278134835448
2023-03-01,South,8,Vendor A,197,69.52096959814497,242.7287015384078,55.745685242342674,1998.793668612972,2023,3,1,4.354215047912599,10.146160754380569,2.8336773945865183
2023-03-01,South,9,Vendor C,221,72.62079671556954,222.2504068402609,47.00706397949017,2058.2873703540176,2023,3,1,4.728021450929839,9.313517512914107,3.043205390125095
2023-03-01,South,10,Vendor D,209,69.15514885642196,219.10911281100817,47.57991438188957,1970.8081879607128,2023,3,1,4.6050758110318935,9.42970424861585,3.0221900097984045
2023-03-01,East,1,Vendor F,229,63.49316418708224,249.99781444262572,53.11548541824712,2499.52095726055,2023,3,1,4.706684170803837,10.914938677993668,3.6066874746587336
2023-03-01,East,2,Vendor B,199,63.09691210533735,228.9613128762535,45.62092587676853,1834.6778074628048,2023,3,1,5.018778301315605,9.219486469662336,3.1538785870817065
2023-03-01,East,3,Vendor D,205,75.56151654336418,216.7986535916268,46.3900670611223,2087.9797242056266,2023,3,1,4.673385216408046,10.18526694734452,2.7130212491480643
2023-03-01,East,4,Vendor E,187,83.41734179046844,243.9369521820449,58.2637447790844,2270.000241455849,2023,3,1,4.186770917437043,12.139038724362829,2.2417400984763494
2023-03-01,East,5,Vendor F,216,75.78873023238062,303.293533924278,43.062555178041144,2796.2199076971933,2023,3,1,7.0430919082789645,12.945462535635155,2.8500279571607647
2023-03-01,East,6,Vendor G,217,91.17126841267978,276.75589066482246,44.43352582942684,2448.2794801407695,2023,3,1,6.228537697576461,11.282393917699398,2.380135801311506
2023-03-01,East,7,Vendor F,207,61.60213971557141,287.3923390313726,51.92020987837771,2431.9604755750006,2023,3,1,5.5352692083599955,11.748601331280197,3.36027288915219
2023-03-01,East,8,Vendor F,190,89.27623037307576,272.6015337995408,50.668945314325526,3101.9200727894813,2023,3,1,5.380051471536525,16.32589511994464,2.128226059792292
2023-03-01,East,9,Vendor G,210,66.79423444414104,289.54989663817366,45.9065328788693,1962.3342255023329,2023,3,1,6.307378895334807,9.344448692868252,3.1439839343561857
2023-03-01,East,10,Vendor B,215,83.97786911689785,266.9256345279516,45.10233945034847,2297.5197814057733,2023,3,1,5.918221488750055,10.686138518166388,2.5601983267843855
2023-03-01,West,1,Vendor G,199,59.53722081018587,289.7255571143667,57.87802279577867,1836.7138188596737,2023,3,1,5.005795690994092,9.229717682711929,3.3424469145854765
2023-03-01,West,2,Vendor E,169,66.36542762811607,287.2946623558722,56.712469033333626,1923.3227570758456,2023,3,1,5.06581122728073,11.380608030034589,2.5465066080340035
2023-03-01,West,3,Vendor A,201,76.03121834108056,198.0848167414273,53.768469497770056,2102.2806653597777,2023,3,1,3.6840330139886626,10.45910778785959,2.643650915842254
2023-03-01,West,4,Vendor A,193,76.29493652896095,272.6040988530664,46.41131647976197,2118.195139330345,2023,3,1,5.873655813489746,10.97510434886189,2.529656734516566
2023-03-01,West,5,Vendor D,199,57.374770191494605,230.8178845349209,52.897403682986614,1743.1783455998043,2023,3,1,4.363501201650825,8.75969017889349,3.4684234784002728
2023-03-01,West,6,Vendor B,201,59.948303261644,234.03214821485273,53.52064924024638,1801.4473018825308,2023,3,1,4.3727449411967445,8.962424387475277,3.3528888903283343
2023-03-01,West,7,Vendor C,191,57.14452701118152,250.40720978152615,56.58133775749984,1749.3788793650456,2023,3,1,4.425614870661745,9.159051724424323,3.3424023259939983
2023-03-01,West,8,Vendor E,207,83.83114551658483,294.0355133499193,49.84868471201507,2313.090272477694,2023,3,1,5.898561116479121,11.174349142404317,2.4692493311933563
2023-03-01,West,9,Vendor B,203,83.38671048885192,221.15829472317083,53.79404842507811,2266.311331886175,2023,3,1,4.111203770639981,11.16409523096638,2.4344406777760987
2023-03-01,West,10,Vendor D,189,76.8883969952362,260.27556913421523,51.48374240489079,2131.8845085999255,2023,3,1,5.055490470900381,11.27981221481442,2.458108211200058
2023-03-01,Central,1,Vendor B,196,85.4776124138742,269.57719376363633,58.56962900213497,2341.0074515420706,2023,3,1,4.602678868835071,11.943915569092198,2.2929980665696097
2023-03-01,Central,2,Vendor F,218,77.00261871536507,253.41912004383315,46.03270135058264,2804.3625355009544,2023,3,1,5.505197666194004,12.86404832798603,2.831072548400232
2023-03-01,Central,3,Vendor E,183,84.03757621137267,189.24073920671353,54.18317873950656,2231.345503970001,2023,3,1,3.4926105040185194,12.193144830437165,2.177597311227961
2023-03-01,Central,4,Vendor E,185,88.2923824940323,198.3231977574259,50.61280399413929,2314.179980517519,2023,3,1,3.9184392506763848,12.509080975770374,2.0953109971010715
2023-03-01,Central,5,Vendor F,204,73.39440390498203,233.34141692196891,52.13981313276317,2691.406077946445,2023,3,1,4.475302132898205,13.193167048757083,2.7795034654699666
2023-03-01,Central,6,Vendor A,215,92.2307471764625,224.10837860965052,57.10492676915024,2472.894751002491,2023,3,1,3.924501637408989,11.501836051174376,2.3311098151318945
2023-03-01,Central,7,Vendor G,214,85.48484873704551,220.42568510573585,54.881868364897414,2327.597990899044,2023,3,1,4.016366273104519,10.876626125696466,2.5033675927563697
2023-03-01,Central,8,Vendor E,209,84.30874511937245,248.23501437605432,48.89534137530194,2295.3019351389876,2023,3,1,5.076864326822004,10.98230590975592,2.4789836416622935
2023-03-01,Central,9,Vendor C,196,77.80241105709688,247.1617888963052,51.172511235134394,2151.862828185124,2023,3,1,4.829971852673259,10.978891980536346,2.5192021344449267
2023-03-01,Central,10,Vendor F,222,82.37119294189256,220.003141232557,60.968013078050355,2983.9287176549974,2023,3,1,3.6085010831977122,13.441120349797286,2.6951169707667866
2023-03-01,Northeast,1,Vendor B,190,82.45372292001798,242.71229661470556,52.06717694359047,2235.9033671999546,2023,3,1,4.661522111668544,11.76791245894713,2.3043228767766424
2023-03-01,Northeast,2,Vendor A,204,56.31182687128464,223.25369530436487,50.3485213471464,1717.234318649751,2023,3,1,4.434165876790306,8.41781528749878,3.6226848130197444
2023-03-01,Northeast,3,Vendor D,206,67.85550890708201,281.4017780311521,51.6490061367001,1989.898263370432,2023,3,1,5.448348362916458,9.659700307623456,3.0358625750207877
2023-03-01,Northeast,4,Vendor B,179,75.46415898606571,273.5216811475107,51.85415104668105,2097.458641549864,2023,3,1,5.274827099209015,11.71764604217801,2.371986945922924
2023-03-01,Northeast,5,Vendor E,207,64.34958996007387,243.6490123048282,49.69018496382362,1892.7517614758451,2023,3,1,4.903362957538076,9.143728316308431,3.2168037143427726
2023-03-01,Northeast,6,Vendor A,200,83.62570914048952,207.51193421978175,46.78611808550026,2237.37969759816,2023,3,1,4.435331305763811,11.186898487990799,2.3916090166004333
2023-03-01,Northeast,7,Vendor D,198,83.61322510213886,269.12489444485715,53.350611794440375,2290.791274093013,2023,3,1,5.044457512161134,11.56965289945966,2.368046439521146
2023-03-01,Northeast,8,Vendor B,202,82.11664086074373,301.2689215608968,52.595347696861104,2283.880213241996,2023,3,1,5.728052665366761,11.306337689316813,2.459915528480502
2023-03-01,Northeast,9,Vendor G,185,82.82715135505504,193.49913716106525,53.27011930281435,2209.952867306183,2023,3,1,3.632414188170259,11.945691174628017,2.2335670969409627
2023-03-01,Northeast,10,Vendor B,199,79.76938968542046,254.24787360219648,52.376293023586555,2203.565396940487,2023,3,1,4.854254834104073,11.073192949449684,2.4946912692296985
2023-03-01,Southeast,1,Vendor D,203,80.92442714224097,247.60399206146425,43.33735043002035,2201.562989371759,2023,3,1,5.71340863261326,10.845137878678617,2.5085132779894335
2023-03-01,Southeast,2,Vendor G,191,80.14989824087164,243.7724696457088,56.606581014017024,2205.581189646909,2023,3,1,4.306433373627448,11.547545495533555,2.3830348408677264
2023-03-01,Southeast,3,Vendor F,231,79.54488847583313,226.90632399352464,42.123483605314235,2859.885619147336,2023,3,1,5.386694180366851,12.380457225746044,2.9040206658933347
2023-03-01,Southeast,4,Vendor G,195,70.92953456778454,261.6645673079114,44.13063336846986,2000.4813318458473,2023,3,1,5.9293181931729,10.2588786248505,2.7492073814984113
2023-03-01,Southeast,5,Vendor C,227,73.31394131496292,266.90138630228773,53.865141156254495,2128.5150815493944,2023,3,1,4.9549927944688354,9.376718420922442,3.096273313486022
2023-03-01,Southeast,6,Vendor F,193,75.10041883249679,238.9261818078252,48.79849597425876,3120.7790436356345,2023,3,1,4.896179216954943,16.169839604329713,2.569892458662118
2023-03-01,Southeast,7,Vendor F,204,75.10041883249679,269.87901392639645,44.72208843939624,2768.8883399350657,2023,3,1,6.034579854027047,13.572982058505223,2.716363013300892
2023-03-01,Southeast,8,Vendor D,206,84.66819834478859,212.30303992163692,56.44601525703437,2299.0838366198573,2023,3,1,3.761169658387524,11.160601148640083,2.4330268510157746
2023-03-01,Southeast,9,Vendor C,192,75.58155779850237,283.2809024200754,54.54663024010337,2133.2395881424027,2023,3,1,5.19337127102315,11.110622854908348,2.5403022323496542
2023-03-01,Southeast,10,Vendor C,205,60.20355443549912,277.29350035303486,49.55168039230183,1826.6022300987088,2023,3,1,5.596046353175021,8.91025478096931,3.4051145637859785
2023-03-01,Northwest,1,Vendor E,200,64.37326975071488,233.76925685811915,58.68057974947516,1903.7686883775943,2023,3,1,3.9837584743734573,9.518843441887972,3.106879622155265
2023-03-01,Northwest,2,Vendor G,203,77.81445055721893,262.34697157492843,45.292984154989874,2154.0761465543055,2023,3,1,5.792220947005674,10.61121254460249,2.6087699462804657
2023-03-01,Northwest,3,Vendor F,219,72.47650961712753,230.806333270314,50.33881467424485,2687.789567225716,2023,3,1,4.585056973707465,12.273011722491853,3.0216686917859836
2023-03-01,Northwest,4,Vendor B,198,64.13115296105056,251.79739711273783,51.62088654298498,1885.5641571176088,2023,3,1,4.877820083602494,9.523051298573781,3.087423051948768
2023-03-01,Northwest,5,Vendor A,194,70.4315770331652,293.61312864875555,50.174562344131154,2026.323104884951,2023,3,1,5.85183238141586,10.44496445816985,2.754446345971328
2023-03-01,Northwest,6,Vendor D,211,73.5712177720871,233.22508494822375,47.69846618712818,2070.9548049720606,2023,3,1,4.88957200496232,9.81495168233204,2.8679693824512626
2023-03-01,Northwest,7,Vendor D,199,74.16425853145174,263.93577767032997,45.49519012155812,2076.632207595907,2023,3,1,5.801399597740393,10.435337726612598,2.6832331899550734
2023-03-01,Northwest,8,Vendor D,193,64.29747264828806,228.1381182203793,45.76744077778194,1849.634646231335,2023,3,1,4.984725261962435,9.583599203271165,3.0016731925953652
2023-03-01,Northwest,9,Vendor A,207,98.52585078957004,202.7701223730126,43.14551320749932,2532.1156288377065,2023,3,1,4.699680390816819,12.232442651389887,2.1009714541020035
2023-03-01,Northwest,10,Vendor A,179,81.92672034252732,256.6189241292149,48.2395612627306,2205.7244451162674,2023,3,1,5.319677820691046,12.322482933610432,2.184879356229801
2023-04-01,North,1,Vendor C,206,66.28987336886287,308.4998674125195,49.09081368319181,1967.1698288743448,2023,4,2,6.2842687718200665,9.54936810133177,3.1075636372653053
2023-04-01,North,2,Vendor G,198,74.31795233866254,276.05332931787797,59.63906498719286,2113.819118113364,2023,4,2,4.628733354172451,10.675854131885677,2.6642284100848963
2023-04-01,North,3,Vendor G,225,87.77856655030514,267.1146199259072,50.50861604235885,2404.8659510887237,2023,4,2,5.288496119194646,10.688293115949882,2.5632681056719515
2023-04-01,North,4,Vendor A,216,89.98011770304427,247.2421993527063,43.414022208236545,2402.189740297219,2023,4,2,5.694984863802813,11.12124879767231,2.4005303117389913
2023-04-01,North,5,Vendor D,200,67.56847845855195,209.60691632918224,44.712535226514134,1911.2713246480907,2023,4,2,4.687878136797916,9.556356623240454,2.959960096225706
2023-04-01,North,6,Vendor C,202,73.11327685085884,178.4465890392089,47.17370630394798,2013.854609352546,2023,4,2,3.782755331740272,9.969577274022505,2.7628360907971965
2023-04-01,North,7,Vendor C,196,73.91315078862574,281.92348161268615,37.09121198712363,2052.690740701498,2023,4,2,7.600816110041297,10.47291194235458,2.6517608559336616
2023-04-01,North,8,Vendor C,173,66.67479127096003,307.7687838238583,44.4837464726483,1911.1083351314603,2023,4,2,6.9186794779773315,11.046868989199192,2.594683788314303
2023-04-01,North,9,Vendor B,207,59.46964722160179,207.8932411130901,49.581084500554674,1773.3721426015538,2023,4,2,4.192995034442306,8.567015181650019,3.4807672429711203
2023-04-01,North,10,Vendor C,178,97.5403810892112,211.32784319111684,48.408329722918616,3734.743975301474,2023,4,2,4.365526437303723,20.981707726412775,1.8248852220210192
2023-04-01,South,1,Vendor E,192,72.39580466847461,261.1179524194063,50.88442919715004,2045.2401524125864,2023,4,2,5.1315885141938695,10.65229246048222,2.652087381019305
2023-04-01,South,2,Vendor E,207,78.49225562544467,271.32087993504575,48.95788884534714,2216.711321554156,2023,4,2,5.541923606880192,10.70875034567225,2.6372028469633793
2023-04-01,South,3,Vendor D,217,88.2542351569376,275.1725452728246,54.08679165200092,2417.9486052584493,2023,4,2,5.087610798645786,11.142620300730181,2.458805513572476
2023-04-01,South,4,Vendor A,193,40.74636914407026,275.9454766989674,48.95788884534714,1422.241763504902,2023,4,2,5.63638431327483,7.369128308315555,4.736618355309013
2023-04-01,South,5,Vendor G,208,80.17604460990691,224.7709491810682,44.860151615356955,2184.96391655285,2023,4,2,5.010481264270236,10.504634214196395,2.5942911129130284
2023-04-01,South,6,Vendor E,240,65.12903079547772,251.03000165706507,48.187504985589655,1957.7611318605625,2023,4,2,5.209441778156701,8.15733804941901,3.6849926533324764
2023-04-01,South,7,Vendor A,207,56.86880144519759,211.921157614823,56.69289821858848,1745.1074181286112,2023,4,2,3.7380547524264376,8.430470618978799,3.6399571423969332
2023-04-01,South,8,Vendor G,199,57.39838851773326,293.1788045150641,52.12449074952907,1778.748525312291,2023,4,2,5.624588371018528,8.938434800564275,3.4669962892515502
2023-04-01,South,9,Vendor B,197,61.25550108060578,225.39314452082633,39.44040875567902,1774.1671345916484,2023,4,2,5.714777093641859,9.005924541074357,3.216037686815569
2023-04-01,South,10,Vendor C,184,75.77927452100313,218.48687113732095,54.23059234647967,2085.369390141894,2023,4,2,4.02884906256245,11.333529294249425,2.4281045333708255
2023-04-01,East,1,Vendor E,207,68.06590181897671,223.92733076482895,50.71330307578025,1958.3143440657725,2023,4,2,4.415554049599513,9.460455768433684,3.041170313889657
2023-04-01,East,2,Vendor E,229,55.713375807443285,248.8933314079329,47.07852485159759,1748.3390895484183,2023,4,2,5.286769969800504,7.634668513311871,4.110323538668172
2023-04-01,East,3,Vendor A,169,79.28879109330933,286.10991658168217,53.6163223812787,3257.686108438548,2023,4,2,5.336246573330506,19.276249162358273,2.131448817287628
2023-04-01,East,4,Vendor A,225,84.2158908731151,283.2032355587299,52.073922310396206,2347.961525728728,2023,4,2,5.43848481146945,10.435384558794345,2.6717048014014244
2023-04-01,East,5,Vendor A,214,74.9199596751074,252.70418980219983,53.98915597264644,2132.989175301407,2023,4,2,4.680647164223723,9.967239136922464,2.8563816762317713
2023-04-01,East,6,Vendor A,179,86.87240024108131,257.1931052074793,45.95988372676784,2298.1435191264172,2023,4,2,5.596034723161963,12.83879060964479,2.060493315520851
2023-04-01,East,7,Vendor F,171,76.95736047769999,279.20111607487513,55.38053853950977,2768.1023432626903,2023,4,2,5.0415023659563465,16.187733001536202,2.2220096809265026
2023-04-01,East,8,Vendor G,219,70.10483400814628,276.3704246367102,45.26754602005786,2032.2215730051253,2023,4,2,6.105266331739115,9.27955056166724,3.123892996801788
2023-04-01,East,9,Vendor B,167,64.65381340892755,304.59815701957496,52.6031138258428,1884.1445038678244,2023,4,2,5.790496700024863,11.282302418370206,2.582987625861219
2023-04-01,East,10,Vendor A,195,72.44605023293833,296.9831213505598,39.5638129479063,2038.3023163128216,2023,4,2,7.5064332586345435,10.452832391347803,2.691658128676576
2023-04-01,West,1,Vendor E,209,58.828281099544554,260.3893813067466,46.849757843258296,1786.848524304714,2023,4,2,5.55796642915235,8.549514470357483,3.5527130164885623
2023-04-01,West,2,Vendor B,214,67.65838133878987,196.56328256794473,52.15297319551326,1948.564515903104,2023,4,2,3.7689755832531353,9.105441663098617,3.1629488581529164
2023-04-01,West,3,Vendor D,203,66.2003564797759,265.3519289280972,46.556909757187704,1927.3890162239395,2023,4,2,5.699517650806511,9.494527173516943,3.0664487443057222
2023-04-01,West,4,Vendor F,212,82.8897012504692,295.11869600864964,46.93703225529986,2981.7792411946157,2023,4,2,6.287544862304892,14.064996420729319,2.557615684479258
2023-04-01,West,5,Vendor A,182,73.58291278298175,276.3347809371738,53.95379656116265,2072.320513905427,2023,4,2,5.121692977136789,11.38637645002982,2.4734003196743926
2023-04-01,West,6,Vendor F,200,74.77969927483059,230.599176202522,45.51377942665013,2691.6432783474984,2023,4,2,5.066579376783133,13.458216391737492,2.6745226570778167
2023-04-01,West,7,Vendor F,215,66.91811341751861,242.53456843026913,54.38106537136173,2560.3840671794046,2023,4,2,4.459908366524816,11.908763103160021,3.2128819690202857
2023-04-01,West,8,Vendor C,215,78.08364312631886,298.00293540461433,57.64165781743123,2235.8995972214393,2023,4,2,5.169923050243989,10.399533010332275,2.7534575922922344
2023-04-01,West,9,Vendor D,185,92.5185997430202,286.1607271378263,52.04150240952282,2455.692938371668,2023,4,2,5.498702264319394,13.274015883090097,1.9995979242428688
2023-04-01,West,10,Vendor F,186,84.16670475677228,312.9308556701598,52.9865168341576,3001.7678067520183,2023,4,2,5.905858213884893,16.138536595440957,2.2098999899961504
2023-04-01,Central,1,Vendor D,169,97.06468979884671,252.38948747841775,30.81672225770315,2438.6776552370948,2023,4,2,8.190017269449505,14.430045297260916,1.7411068880993632
2023-04-01,Central,2,Vendor A,196,87.36832466127267,286.12511107491605,48.01837792925686,2357.0966936581735,2023,4,2,5.958658401507237,12.026003539072313,2.243375969035606
2023-04-01,Central,3,Vendor D,204,79.02644511464122,235.7694431533189,46.58383478611156,2167.7420725431502,2023,4,2,5.0611858005217485,10.626186630113482,2.5814143569796606
2023-04-01,Central,4,Vendor D,191,82.41808741477769,186.5346558671604,54.858907388789255,2211.3592639822177,2023,4,2,3.4002619582846427,11.577797193624177,2.317452466941782
2023-04-01,Central,5,Vendor G,197,72.79271243041633,210.01964676924388,41.73878661323255,2002.5823965095703,2023,4,2,5.031762152440264,10.165392875683098,2.7063148689275085
2023-04-01,Central,6,Vendor A,191,84.66956645344817,269.61006704842237,52.32440030446457,2298.6305702114105,2023,4,2,5.15266425376342,12.034715027284872,2.2558282509337393
2023-04-01,Central,7,Vendor D,216,77.29094756212365,229.78157014709777,54.47548777960099,2171.1143566695346,2023,4,2,4.218072742675694,10.05145535495155,2.7946351650869214
2023-04-01,Central,8,Vendor F,210,74.38417812767209,216.50890974682056,48.94857407436308,2703.2650198120105,2023,4,2,4.423191356256843,12.872690570533383,2.823181021635523
2023-04-01,Central,9,Vendor E,208,84.14077164224034,220.38861463191057,58.07936245061157,2301.2866889757875,2023,4,2,3.794611464947131,11.063878312383594,2.472047687943711
2023-04-01,Central,10,Vendor A,167,65.35106699813616,203.11174689667791,53.62551820958256,1840.2649427294775,2023,4,2,3.7875950420257767,11.019550555266333,2.5554288196206945
2023-04-01,Northeast,1,Vendor G,222,58.643210309997784,241.9259334522627,49.24873987991671,1798.7659859110636,2023,4,2,4.912327382226452,8.102549486085872,3.7856044856083253
2023-04-01,Northeast,2,Vendor A,197,74.59386978679319,307.5885888639257,50.98963774549483,2124.899462290704,2023,4,2,6.032374467910444,10.786291686754842,2.6409676902816854
2023-04-01,Northeast,3,Vendor G,185,74.10633336263197,231.22448401866689,55.34121874789254,2064.385013907517,2023,4,2,4.178160316129145,11.158837913013606,2.4964128112332977
2023-04-01,Northeast,4,Vendor A,182,78.86287208232594,197.45491888538947,47.246574367420806,2110.4701160800146,2023,4,2,4.179243078023998,11.595989648791289,2.3078033451534448
2023-04-01,Northeast,5,Vendor D,200,83.97287943171746,275.5025836447706,47.38166199970248,3430.356187230478,2023,4,2,5.814540309846044,17.15178093615239,2.381721352816417
2023-04-01,Northeast,6,Vendor E,205,59.795803451417925,234.03568329480697,48.057158897543985,1788.0089556978746,2023,4,2,4.869944221916282,8.72199490584329,3.4283342336315554
2023-04-01,Northeast,7,Vendor F,192,72.50643521890206,299.3909674194283,56.593034180065494,2713.805103580863,2023,4,2,5.290244139708747,14.134401581150328,2.6480408176231314
2023-04-01,Northeast,8,Vendor D,192,79.61418324786462,204.38612252587345,38.95813905493549,2119.789755637623,2023,4,2,5.246300965188952,11.040571643945952,2.411630593536859
2023-04-01,Northeast,9,Vendor G,206,82.59025520630925,231.74623640504464,52.58497904820444,3386.411674670738,2023,4,2,4.407080512338016,16.438891624615234,2.494240991088053
2023-04-01,Northeast,10,Vendor G,206,66.32956772478653,274.14800172196976,60.95208500594211,1982.936410546739,2023,4,2,4.497762491557812,9.625904905566694,3.1057039426931223
2023-04-01,Southeast,1,Vendor D,177,77.1564815147666,255.79343901070075,58.75819750786782,2138.380286225356,2023,4,2,4.353323448637947,12.081244554945513,2.2940392890534396
2023-04-01,Southeast,2,Vendor F,170,70.5371518184408,194.8248883248518,46.08207471258109,2497.1494515519116,2023,4,2,4.2277803145799275,14.689114420893597,2.410077464391697
2023-04-01,Southeast,3,Vendor C,215,63.87925181623264,214.8554773435657,55.85097371680656,1896.551243881212,2023,4,2,3.846942372625311,8.821168576191685,3.365725081103179
2023-04-01,Southeast,4,Vendor A,191,90.09025198891854,189.6935003630181,43.380244578902186,2332.261873732888,2023,4,2,4.37280845703841,12.210795150433968,2.120096190023908
2023-04-01,Southeast,5,Vendor F,181,73.10863380851583,230.11132546721055,40.68221979853597,2591.921970100126,2023,4,2,5.656311936928564,14.320010884531083,2.4757677796861906
2023-04-01,Southeast,6,Vendor C,201,82.88117433453786,202.57193438088305,45.499326185137456,2217.164625874699,2023,4,2,4.452196359054082,11.03066978047114,2.425158687890842
2023-04-01,Southeast,7,Vendor B,193,69.17443492136651,230.43447664789812,48.11083265533664,1955.5818823820791,2023,4,2,4.789658875761267,10.132548613378649,2.790048089578053
2023-04-01,Southeast,8,Vendor D,222,57.988204827596206,239.8523006725877,56.07254005888902,2707.3396456982155,2023,4,2,4.277535856600893,12.195223629271242,3.828364762455134
2023-04-01,Southeast,9,Vendor G,221,72.4206029614827,310.2620026868831,47.59278954867538,2108.84762948781,2023,4,2,6.519096813385221,9.542296966008191,3.051617785031976
2023-04-01,Southeast,10,Vendor C,214,65.8823326417015,267.51649066852,56.42052347589448,1968.4181176628256,2023,4,2,4.741474807173949,9.198215503097316,3.2482152865447356
2023-04-01,Northwest,1,Vendor C,206,80.58269344368289,220.60934382058804,50.47274926161428,2204.4377229508536,2023,4,2,4.370860455354007,10.701153994907056,2.556380175402898
2023-04-01,Northwest,2,Vendor B,187,68.43083353124123,244.38395892674572,53.99963649764958,1957.745955473821,2023,4,2,4.52565933360279,10.469229708416155,2.732686281172178
2023-04-01,Northwest,3,Vendor B,197,82.43472989428065,259.4837744907917,50.90520750573021,2252.6004850972786,2023,4,2,5.097391548037253,11.434520228920196,2.3897694606708226
2023-04-01,Northwest,4,Vendor E,195,73.97554023865933,244.47132994501865,48.97080070039328,2065.606004841378,2023,4,2,4.99218567898677,10.592851306878861,2.6360064336251208
2023-04-01,Northwest,5,Vendor D,203,59.03974148571525,224.89734189874088,48.962681557335394,1767.1212795255556,2023,4,2,4.5932398869001005,8.705030933623426,3.4383619387817976
2023-04-01,Northwest,6,Vendor D,201,76.00061543267032,225.15918462437023,53.58352841119355,2117.3584046616093,2023,4,2,4.202022362105865,10.534121416226911,2.6447154257332017
2023-04-01,Northwest,7,Vendor E,208,79.25931782646313,255.72558117278768,54.75599942533957,2214.889703508954,2023,4,2,4.670275108784608,10.648508189946893,2.6242971262434067
2023-04-01,Northwest,8,Vendor C,203,82.80976604397459,270.29071143024726,49.81156439628881,2272.3044409265067,2023,4,2,5.426264256225311,11.193617935598555,2.451401684823027
2023-04-01,Northwest,9,Vendor D,191,50.469957910796325,196.9212651743106,49.79261670855707,1563.429767446184,2023,4,2,3.9548286109749453,8.185496164639707,3.7844295479220533
2023-04-01,Northwest,10,Vendor G,215,76.86507812240069,191.05308151069468,55.77445571317697,2141.7567784939615,2023,4,2,3.4254584660260075,9.961659434855635,2.797108976558014
2023-05-01,North,1,Vendor D,185,84.47431565515315,222.2283733775267,52.622060409553434,2258.1895183582396,2023,5,2,4.223102851692626,12.206429828963458,2.190014782187993
2023-05-01,North,2,Vendor A,219,83.11793314170629,218.26490144169296,51.30383408741532,2275.7291059613876,2023,5,2,4.254358476791362,10.391457104846518,2.634810464146537
2023-05-01,North,3,Vendor B,189,68.60593964125479,231.49502197068497,52.23965336689695,1951.2347661081976,2023,5,2,4.4314042504228786,10.323993471471946,2.7548635145629383
2023-05-01,North,4,Vendor D,203,78.24636790429403,244.03870859033253,50.20028591132516,2166.451440974056,2023,5,2,4.861301169109029,10.672174586079093,2.594369622987442
2023-05-01,North,5,Vendor E,189,57.205610745765696,234.00987754520995,46.16823695367492,1706.5228523034646,2023,5,2,5.068633610159617,9.029221440759072,3.3038717275471026
2023-05-01,North,6,Vendor B,163,74.212115999197,269.3356589873117,47.147654910058904,2031.786680106504,2023,5,2,5.712599269276683,12.464948957708614,2.1964068508943164
2023-05-01,North,7,Vendor E,199,63.55410724660224,235.93457187814528,43.85611925475183,1842.7112458231877,2023,5,2,5.379741205728814,9.259855506649185,3.1311902349259895
